selfUrl,id,name,title,publisher,date
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4171,2.16.840.1.114222.4.11.4171,PHVS_LabTestName_LymphogranulomaVenereum,Lab Test Name (Lymphogranuloma Venereum),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2019-09-01
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4172,2.16.840.1.114222.4.11.4172,PHVS_LabTestName_Malaria,Lab Test Name (Malaria),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2011-06-14
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7342,2.16.840.1.114222.4.11.7342,PHVS_LabTestName_Marburgvirus,Lab Test Name (Marburgvirus),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2018-04-13
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4174,2.16.840.1.114222.4.11.4174,PHVS_LabTestName_Measles,Lab Test Name (Measles),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2019-09-18
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4175,2.16.840.1.114222.4.11.4175,PHVS_LabTestName_Melioidosis,Lab Test Name (Melioidosis),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2011-06-14
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4176,2.16.840.1.114222.4.11.4176,PHVS_LabTestName_MeningococcalDisease,Lab Test Name (Meningococcal Disease),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2019-09-18
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4249,2.16.840.1.114222.4.11.4249,PHVS_LabTestName_MercuryPoisoning,Lab Test Name (Mercury poisoning),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2016-02-18
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4253,2.16.840.1.114222.4.11.4253,PHVS_LabTestName_Microorganism,Lab Test Name (Microorganism),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2019-09-01
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4177,2.16.840.1.114222.4.11.4177,PHVS_LabTestName_MonkeypoxOrthopox,Lab Test Name (Monkeypox Orthopox),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2011-06-14
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4178,2.16.840.1.114222.4.11.4178,PHVS_LabTestName_MRSA,Lab Test Name (MRSA),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2019-09-01
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4179,2.16.840.1.114222.4.11.4179,PHVS_LabTestName_Mumps,Lab Test Name (Mumps),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2019-09-18
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4243,2.16.840.1.114222.4.11.4243,PHVS_LabTestName_MushroomPoisoning,Lab Test Name (Mushroom poisoning),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2011-06-16
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4254,2.16.840.1.114222.4.11.4254,PHVS_LabTestName_Mycobacteria,Lab Test Name (Mycobacteria),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2019-09-01
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.3358,2.16.840.1.114222.4.11.3358,PHVS_LabTestName_NND,Lab Test Name (NND),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2010-08-15
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4224,2.16.840.1.114222.4.11.4224,PHVS_LabTestName_VibriosisNonCholera,Lab Test Name (Non-Cholera Vibrio),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2016-02-18
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4181,2.16.840.1.114222.4.11.4181,PHVS_LabTestName_NongonococcalUrethritis,Lab Test Name (Nongonococcal Urethritis),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2018-07-19
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4182,2.16.840.1.114222.4.11.4182,PHVS_LabTestName_NontuberculousMycobacteria,Lab Test Name (Nontuberculous Mycobacteria),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2018-04-13
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4183,2.16.840.1.114222.4.11.4183,PHVS_LabTestName_Norovirus,Lab Test Name (Norovirus),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2018-07-19
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4255,2.16.840.1.114222.4.11.4255,PHVS_LabTestName_Parasite,Lab Test Name (Parasite),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2015-06-25
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4184,2.16.840.1.114222.4.11.4184,PHVS_LabTestName_Pertussis,Lab Test Name (Pertussis),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2018-07-19
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4245,2.16.840.1.114222.4.11.4245,PHVS_LabTestName_PesticidePoisoning,Lab Test Name (Pesticide poisoning),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2018-07-19
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4185,2.16.840.1.114222.4.11.4185,PHVS_LabTestName_Plague,Lab Test Name (Plague),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2017-06-09
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4186,2.16.840.1.114222.4.11.4186,PHVS_LabTestName_Polio,Lab Test Name (Polio),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2011-06-14
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4187,2.16.840.1.114222.4.11.4187,PHVS_LabTestName_PowassanVirus,Lab Test Name (Powassan virus),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2014-12-17
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4188,2.16.840.1.114222.4.11.4188,PHVS_LabTestName_PrionDisease,Lab Test Name (Prion Disease),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2011-06-14
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4189,2.16.840.1.114222.4.11.4189,PHVS_LabTestName_Psittacosis,Lab Test Name (Psittacosis),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2018-04-13
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4190,2.16.840.1.114222.4.11.4190,PHVS_LabTestName_Q Fever,Lab Test Name (Q Fever),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2019-09-01
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4191,2.16.840.1.114222.4.11.4191,PHVS_LabTestName_Rabies,Lab Test Name (Rabies),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2019-09-01
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4192,2.16.840.1.114222.4.11.4192,PHVS_LabTestName_RelapsingFever,Lab Test Name (Relapsing Fever),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2011-06-14
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.6053,2.16.840.1.114222.4.11.6053,PHVS_LabTestName_ReportableConditions,Lab Test Name (Reportable Conditions),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2017-06-19
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4193,2.16.840.1.114222.4.11.4193,PHVS_LabTestName_RespiratorySyncytialVirus,Lab Test Name (Respiratory Syncytial Virus),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2018-07-19
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4242,2.16.840.1.114222.4.11.4242,PHVS_LabTestName_RicinPoisoning,Lab Test Name (Ricin poisoning),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2014-12-17
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4194,2.16.840.1.114222.4.11.4194,PHVS_LabTestName_RickettsialInfectionOther,"Lab Test Name (Rickettsial infection, other)",CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2011-06-14
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4195,2.16.840.1.114222.4.11.4195,PHVS_LabTestName_RiftValleyFever,Lab Test Name (Rift Valley Fever),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2011-06-14
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4196,2.16.840.1.114222.4.11.4196,PHVS_LabTestName_Rotavirus,Lab Test Name (Rotavirus),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2019-09-18
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4197,2.16.840.1.114222.4.11.4197,PHVS_LabTestName_Rubella,Lab Test Name (Rubella),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2018-07-19
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4198,2.16.840.1.114222.4.11.4198,PHVS_LabTestName_Salmonellosis,Lab Test Name (Salmonellosis),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2017-06-09
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4199,2.16.840.1.114222.4.11.4199,PHVS_LabTestName_SARS,Lab Test Name (SARS),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2011-06-14
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4200,2.16.840.1.114222.4.11.4200,PHVS_LabTestName_Shigella,Lab Test Name (Shigella),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2018-07-19
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4201,2.16.840.1.114222.4.11.4201,PHVS_LabTestName_Smallpox,Lab Test Name (Smallpox),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2011-06-14
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4202,2.16.840.1.114222.4.11.4202,PHVS_LabTestName_SpottedFeverRickettsiosis,Lab Test Name (Spotted fever rickettsiosis),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2019-09-01
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4207,2.16.840.1.114222.4.11.4207,PHVS_LabTestName_StLouisEncephalitisVirus,Lab Test Name (St. Louis encephalitis virus),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2015-01-07
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4206,2.16.840.1.114222.4.11.4206,PHVS_LabTestName_StaphylococcalTSS,Lab Test Name (Staphylococcal TSS),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2018-07-19
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4204,2.16.840.1.114222.4.11.4204,PHVS_LabTestName_StaphAureusEnterotoxinB,Lab Test Name (Staphylococcus aureus enterotoxin B),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2018-07-19
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4205,2.16.840.1.114222.4.11.4205,PHVS_LabTestName_StaphAureusFoodPoisoning,Lab Test Name (Staphylococcus aureus food poisoning),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2018-07-19
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4203,2.16.840.1.114222.4.11.4203,PHVS_LabTestName_StaphAureus,Lab Test Name (Staphylococcus aureus),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2018-04-13
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4208,2.16.840.1.114222.4.11.4208,PHVS_LabTestName_StrepPneumo,Lab Test Name (Streptococcus pneumoniae),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2018-07-19
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4210,2.16.840.1.114222.4.11.4210,PHVS_LabTestName_StreptococcusGroupA,"Lab Test Name (Streptococcus, group A)",CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2018-07-19
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4211,2.16.840.1.114222.4.11.4211,PHVS_LabTestName_StreptococcusGroupB,"Lab Test Name (Streptococcus, group B)",CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2018-04-13
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4212,2.16.840.1.114222.4.11.4212,PHVS_LabTestName_Syphilis,Lab Test Name (Syphilis),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2018-04-13
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4258,2.16.840.1.114222.4.11.4258,PHVS_LabTestName_TBAntimicrobialSusceptibilityTest,Lab Test Name (TB Antimicrobial susceptibility test),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2019-09-01
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4213,2.16.840.1.114222.4.11.4213,PHVS_LabTestName_Tetanus,Lab Test Name (Tetanus),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2017-06-09
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4214,2.16.840.1.114222.4.11.4214,PHVS_LabTestName_Toxoplasmosis,Lab Test Name (Toxoplasmosis),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2019-09-01
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4215,2.16.840.1.114222.4.11.4215,PHVS_LabTestName_Trichinellosis,Lab Test Name (Trichinellosis),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2018-04-13
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4216,2.16.840.1.114222.4.11.4216,PHVS_LabTestName_Tuberculosis,Lab Test Name (Tuberculosis),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2018-07-19
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4217,2.16.840.1.114222.4.11.4217,PHVS_LabTestName_Tularemia,Lab Test Name (Tularemia),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2018-04-13
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4218,2.16.840.1.114222.4.11.4218,PHVS_LabTestName_TyphoidFever,Lab Test Name (Typhoid Fever),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2011-06-14
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4219,2.16.840.1.114222.4.11.4219,PHVS_LabTestName_TyphusGroupRickettsiosis,Lab Test Name (Typhus group rickettsiosis),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2011-06-14
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4220,2.16.840.1.114222.4.11.4220,PHVS_LabTestName_Vaccinia,Lab Test Name (Vaccinia),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2011-06-14
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4221,2.16.840.1.114222.4.11.4221,PHVS_LabTestName_VancomycinResistantEnterococcus,Lab Test Name (Vancomycin resistant Enterococcus),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2018-04-13
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4222,2.16.840.1.114222.4.11.4222,PHVS_LabTestName_Varicella,Lab Test Name (Varicella),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2018-07-19
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4223,2.16.840.1.114222.4.11.4223,PHVS_LabTestName_VesicularStomatitis,Lab Test Name (Vesicular Stomatitis),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2016-02-18
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4225,2.16.840.1.114222.4.11.4225,PHVS_LabTestName_ViralHemorrhagicFever,Lab Test Name (Viral Hemorrhagic Fever),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2015-01-06
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4256,2.16.840.1.114222.4.11.4256,PHVS_LabTestName_Virus,Lab Test Name (Virus),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2019-09-01
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4229,2.16.840.1.114222.4.11.4229,PHVS_LabTestName_WestNileVirus,Lab Test Name (West Nile virus),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2018-04-13
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4228,2.16.840.1.114222.4.11.4228,PHVS_LabTestName_WesternEquineEncephalitisVirus,Lab Test Name (Western equine encephalitis virus),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2011-06-14
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4230,2.16.840.1.114222.4.11.4230,PHVS_LabTestName_YellowFever,Lab Test Name (Yellow Fever),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2019-09-01
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.4231,2.16.840.1.114222.4.11.4231,PHVS_LabTestName_Yersiniosis,Lab Test Name (Yersiniosis),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2017-08-23
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7480,2.16.840.1.114222.4.11.7480,PHVS_LabTestName_ZikaVirus,Lab Test Name (Zika virus),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2018-07-19
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7893,2.16.840.1.114222.4.11.7893,PHVS_LabTestName_CarbapenemResistantEnterobacteria,Lab Test Name Carbapenem Resistant Enterobacteria,"APHL (Association of Public Health Laboratories 8515 Georgia Avenue, Suite 700 Silver Spring, MD 20910 p: 240.485.2745 f: 240.485.2700 e: info@aphl.org v1.v2.11111 )",2019-06-13
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.3016,2.16.840.1.114222.4.11.3016,PHVS_LabTestOrder_PHLIP_Flu,Lab Test Order (PHLIP Flu),"APHL (Association of Public Health Laboratories 8515 Georgia Avenue, Suite 700 Silver Spring, MD 20910 p: 240.485.2745 f: 240.485.2700 e: info@aphl.org v1.v2.11111 )",2019-12-18
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.5005,2.16.840.1.114222.4.11.5005,PHVS_LabTestOrder_PHLIP_Sal,Lab Test Order (PHLIP Sal),"APHL (Association of Public Health Laboratories 8515 Georgia Avenue, Suite 700 Silver Spring, MD 20910 p: 240.485.2745 f: 240.485.2700 e: info@aphl.org v1.v2.11111 )",2011-06-02
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7278,2.16.840.1.114222.4.11.7278,PHVS_LabTestPerformedModifier_CS,Lab Test Performed Modifier (CS),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2016-12-28
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7351,2.16.840.1.114222.4.11.7351,PHVS_LabTestPerformedModfier_NND,Lab Test Performed Modifier (NND),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2015-07-01
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.3251,2.16.840.1.114222.4.11.3251,PHVS_LabTestProcedure_Flu,Lab Test Procedure (Flu),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2009-10-29
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.3309,2.16.840.1.114222.4.11.3309,PHVS_LabTestProcedure_Malaria,Lab Test Procedure (Malaria),CDC NNDSS (https://www.cdc.gov/nndss/contact.html),2016-08-24
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.3302,2.16.840.1.114222.4.11.3302,PHVS_LabTestProcedure_Measles,Lab Test Procedure (Measles),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2010-03-16
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.3306,2.16.840.1.114222.4.11.3306,PHVS_LabTestProcedure_Mumps,Lab Test Procedure (Mumps),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2010-03-16
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.3262,2.16.840.1.114222.4.11.3262,PHVS_LabTestProcedure_PediatricFlu,Lab Test Procedure (Pediatric Flu),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2009-10-29
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.3300,2.16.840.1.114222.4.11.3300,PHVS_LabTestProcedure_Rubella,Lab Test Procedure (Rubella),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2019-10-22
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7217,2.16.840.1.114222.4.11.7217,PHVS_LabTestReactivity_NND,Lab Test Reactivity (NND),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2020-07-08
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.3017,2.16.840.1.114222.4.11.3017,PHVS_LabTestResult_PHLIP_Flu,Lab Test Result (PHLIP Flu),"APHL (Association of Public Health Laboratories 8515 Georgia Avenue, Suite 700 Silver Spring, MD 20910 p: 240.485.2745 f: 240.485.2700 e: info@aphl.org v1.v2.11111 )",2019-12-18
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.6054,2.16.840.1.114222.4.11.6054,PHVS_LabTestResult_ReportableConditions,Lab Test Result (Reportable Conditions),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2016-06-03
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7270,2.16.840.1.114222.4.11.7270,PHVS_LabTestResultInterpretation_NND,Lab Test Result Interpretation (NND),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2020-07-07
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.3419,2.16.840.1.114222.4.11.3419,PHVS_LabTestResult_Lyme_NETSS,Lab Test Result Lyme (NETSS),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2011-01-06
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.1002,2.16.840.1.114222.4.11.1002,PHVS_LabTestName_CDC,Lab Test Result Name,CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2020-02-04
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.3206,2.16.840.1.114222.4.11.3206,PHVS_LabTestResultName_AcuteHepatitisB,Lab Test Result Name (Acute Hepatitis B),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2009-07-07
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.3207,2.16.840.1.114222.4.11.3207,PHVS_LabTestResultName_Anthrax,Lab Test Result Name (Anthrax),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2009-07-07
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.3043,2.16.840.1.114222.4.11.3043,PHVS_LabTestResultName_Hepatitis,Lab Test Result Name (Hepatitis),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2008-10-22
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.3205,2.16.840.1.114222.4.11.3205,PHVS_LabTestResultName_TB,Lab Test Result Name (TB),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2009-07-07
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.3208,2.16.840.1.114222.4.11.3208,PHVS_LabTestResultName_Tularemia,Lab Test Result Name (Tularemia),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2009-07-07
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.5026,2.16.840.1.114222.4.11.5026,PHVS_LabTestResult_PHLIP_Sal,Lab Test Result PHLIP Salmonella,"APHL (Association of Public Health Laboratories 8515 Georgia Avenue, Suite 700 Silver Spring, MD 20910 p: 240.485.2745 f: 240.485.2700 e: info@aphl.org v1.v2.11111 )",2011-08-30
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.3049,2.16.840.1.114222.4.11.3049,PHVS_LabTestResultQualitative_CDC,Lab Test Result Qualitative,CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2008-10-22
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7206,2.16.840.1.114222.4.11.7206,PHVS_LabTestResultQualitative_NND,Lab Test Result Qualitative (NND),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2020-04-20
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7928,2.16.840.1.114222.4.11.7928,PHVS_LabTestResultQualitative_Syphilis,Lab Test Result Qualitative (Syphilis),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2020-04-01
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7472,2.16.840.1.114222.4.11.7472,PHVS_LabTestType_Arbovirus,Lab Test Type (Arbovirus),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2018-12-14
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7545,2.16.840.1.114222.4.11.7545,PHVS_LabTestType_Babesiosis,Lab Test Type (Babesiosis),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2017-07-07
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7863,2.16.840.1.114222.4.11.7863,PHVS_LabTestType_C.auris ,Lab Test Type (C. auris),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2018-12-26
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7948,2.16.840.1.114222.4.11.7948,PHVS_LabTestType_COVID-19,Lab Test Type (COVID-19),CDC NNDSS (https://www.cdc.gov/nndss/contact.html),2021-09-14
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7898,2.16.840.1.114222.4.11.7898,PHVS_LabTestType_CP-CRE,Lab Test Type (CP-CRE),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2019-08-02
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.6013,2.16.840.1.114222.4.11.6013,PHVS_LabTestType_Hepatitis,Lab Test Type (Hepatitis),CDC NNDSS (https://www.cdc.gov/nndss/contact.html),2022-07-19
